id,time,temp1,temp2,humid1,humid2,airquality
338,2024-11-10 15:49:36,28.5,28.5,95.0,93.0,34.4
339,2024-11-10 15:49:36,28.5,28.5,95.0,93.0,32.8
340,2024-11-10 15:49:36,28.5,28.5,95.0,93.0,32.8
341,2024-11-10 15:49:40,28.5,28.5,95.0,93.0,32.8
342,2024-11-10 15:49:40,28.5,28.5,95.0,93.0,32.8
343,2024-11-10 15:49:40,28.5,28.5,95.0,93.0,32.8
344,2024-11-10 15:49:40,28.5,28.5,95.0,93.0,32.8
345,2024-11-10 15:49:41,28.5,28.5,95.0,93.0,32.8
346,2024-11-10 15:49:41,28.5,28.5,95.0,93.0,32.8
347,2024-11-10 15:49:41,28.5,28.5,95.0,93.0,32.8
348,2024-11-10 15:49:41,28.5,28.5,95.0,93.0,32.8
349,2024-11-10 15:49:41,28.5,28.5,95.0,93.0,32.2
350,2024-11-10 15:49:41,28.5,28.5,95.0,93.0,32.2
351,2024-11-10 15:49:45,26.03,28.5,95.0,93.0,32.2
352,2024-11-10 15:49:45,26.03,28.5,95.0,93.0,32.2
353,2024-11-10 15:49:45,26.03,28.5,48.85,93.0,32.2
354,2024-11-10 15:49:45,26.03,28.5,48.85,93.0,32.2
355,2024-11-10 15:49:46,26.03,28.5,48.85,93.0,32.2
356,2024-11-10 15:49:46,26.03,28.5,48.85,93.0,32.2
357,2024-11-10 15:49:46,26.03,28.5,48.85,95.0,32.2
358,2024-11-10 15:49:46,26.03,28.5,48.85,95.0,32.2
359,2024-11-10 15:49:46,26.03,28.5,48.85,95.0,32.5
360,2024-11-10 15:49:46,26.03,28.5,48.85,95.0,32.5
361,2024-11-10 15:49:51,22.44,28.5,48.85,95.0,32.5
362,2024-11-10 15:49:51,22.44,28.5,48.85,95.0,32.5
363,2024-11-10 15:49:51,22.44,28.5,50.23,95.0,32.5
364,2024-11-10 15:49:51,22.44,28.5,50.23,95.0,32.5
365,2024-11-10 15:49:51,22.44,28.5,50.23,95.0,32.5
366,2024-11-10 15:49:51,22.44,28.5,50.23,95.0,32.5
367,2024-11-10 15:49:51,22.44,28.5,50.23,93.0,32.5
368,2024-11-10 15:49:51,22.44,28.5,50.23,93.0,32.5
369,2024-11-10 15:49:51,22.44,28.5,50.23,93.0,33.1
370,2024-11-10 15:49:51,22.44,28.5,50.23,93.0,33.1
371,2024-11-10 15:49:56,28.77,28.5,50.23,93.0,33.1
372,2024-11-10 15:49:56,28.77,28.5,50.23,93.0,33.1
373,2024-11-10 15:49:56,28.77,28.5,48.32,93.0,33.1
374,2024-11-10 15:49:56,28.77,28.5,48.32,93.0,33.1
375,2024-11-10 15:49:56,28.77,28.5,48.32,93.0,33.1
376,2024-11-10 15:49:56,28.77,28.5,48.32,93.0,33.1
377,2024-11-10 15:49:56,28.77,28.5,48.32,93.0,33.1
378,2024-11-10 15:49:56,28.77,28.5,48.32,93.0,33.1
379,2024-11-10 15:49:56,28.77,28.5,48.32,93.0,32.6
380,2024-11-10 15:49:56,28.77,28.5,48.32,93.0,32.6
381,2024-11-10 15:50:01,22.55,28.5,48.32,93.0,32.6
382,2024-11-10 15:50:01,22.55,28.5,48.32,93.0,32.6
383,2024-11-10 15:50:01,22.55,28.5,49.0,93.0,32.6
384,2024-11-10 15:50:01,22.55,28.5,49.0,93.0,32.6
385,2024-11-10 15:50:01,22.55,28.5,49.0,93.0,32.6
386,2024-11-10 15:50:01,22.55,28.5,49.0,93.0,32.6
387,2024-11-10 15:50:01,22.55,28.5,49.0,93.0,32.6
388,2024-11-10 15:50:01,22.55,28.5,49.0,93.0,32.6
389,2024-11-10 15:50:01,22.55,28.5,49.0,93.0,31.6
390,2024-11-10 15:50:01,22.55,28.5,49.0,93.0,31.6
391,2024-11-10 15:50:06,20.82,28.5,49.0,93.0,31.6
392,2024-11-10 15:50:06,20.82,28.5,49.0,93.0,31.6
393,2024-11-10 15:50:06,20.82,28.5,49.0,93.0,31.6
394,2024-11-10 15:50:06,20.82,28.5,49.0,93.0,31.6
395,2024-11-10 15:50:06,20.82,28.5,49.0,93.0,31.6
396,2024-11-10 15:50:06,20.82,28.5,49.0,93.0,31.6
397,2024-11-10 15:50:06,20.82,28.5,49.0,93.0,33.0
398,2024-11-10 15:50:06,20.82,28.5,49.0,93.0,33.0
399,2024-11-10 15:50:11,26.42,28.5,49.0,93.0,33.0
400,2024-11-10 15:50:11,26.42,28.5,49.0,93.0,33.0
401,2024-11-10 15:50:11,26.42,28.5,48.25,93.0,33.0
402,2024-11-10 15:50:11,26.42,28.5,48.25,93.0,33.0
403,2024-11-10 15:50:16,26.42,28.5,48.25,93.0,33.0
404,2024-11-10 15:50:16,26.42,28.5,48.25,93.0,33.0
405,2024-11-10 15:50:16,26.42,28.5,48.25,93.0,33.0
406,2024-11-10 15:50:16,26.42,28.5,48.25,93.0,33.0
407,2024-11-10 15:50:16,26.42,28.5,48.25,93.0,33.2
408,2024-11-10 15:50:16,26.42,28.5,48.25,93.0,33.2
409,2024-11-10 15:50:17,22.52,28.5,48.25,93.0,33.2
410,2024-11-10 15:50:17,22.52,28.5,48.25,93.0,33.2
411,2024-11-10 15:50:17,22.52,28.5,49.74,93.0,33.2
412,2024-11-10 15:50:17,22.52,28.5,49.74,93.0,33.2
413,2024-11-10 15:50:21,22.52,28.5,49.74,93.0,33.2
414,2024-11-10 15:50:21,22.52,28.5,49.74,93.0,33.2
415,2024-11-10 15:50:21,22.52,28.5,49.74,93.0,33.2
416,2024-11-10 15:50:21,22.52,28.5,49.74,93.0,33.2
417,2024-11-10 15:50:22,22.52,28.5,49.74,93.0,33.0
418,2024-11-10 15:50:22,22.52,28.5,49.74,93.0,33.0
419,2024-11-10 15:50:22,29.65,28.5,49.74,93.0,33.0
420,2024-11-10 15:50:22,29.65,28.5,49.74,93.0,33.0
421,2024-11-10 15:50:22,29.65,28.5,49.86,93.0,33.0
422,2024-11-10 15:50:22,29.65,28.5,49.86,93.0,33.0
423,2024-11-10 15:50:27,29.65,28.4,49.86,93.0,33.0
424,2024-11-10 15:50:27,29.65,28.4,49.86,93.0,33.0
425,2024-11-10 15:50:27,29.65,28.4,49.86,93.0,33.0
426,2024-11-10 15:50:27,29.65,28.4,49.86,93.0,33.0
427,2024-11-10 15:50:27,29.65,28.4,49.86,93.0,34.2
428,2024-11-10 15:50:27,29.65,28.4,49.86,93.0,34.2
429,2024-11-10 15:50:27,23.42,28.4,49.86,93.0,34.2
430,2024-11-10 15:50:27,23.42,28.4,49.86,93.0,34.2
431,2024-11-10 15:50:27,23.42,28.4,50.02,93.0,34.2
432,2024-11-10 15:50:27,23.42,28.4,50.02,93.0,34.2
433,2024-11-10 15:50:32,23.42,28.2,50.02,93.0,34.2
434,2024-11-10 15:50:32,23.42,28.2,50.02,93.0,34.2
435,2024-11-10 15:50:32,23.42,28.2,50.02,93.0,34.2
436,2024-11-10 15:50:32,23.42,28.2,50.02,93.0,34.2
437,2024-11-10 15:50:32,23.42,28.2,50.02,93.0,33.6
438,2024-11-10 15:50:32,23.42,28.2,50.02,93.0,33.6
439,2024-11-10 15:50:32,26.76,28.2,50.02,93.0,33.6
440,2024-11-10 15:50:32,26.76,28.2,50.02,93.0,33.6
441,2024-11-10 15:50:32,26.76,28.2,50.39,93.0,33.6
442,2024-11-10 15:50:32,26.76,28.2,50.39,93.0,33.6
443,2024-11-10 15:50:37,26.76,28.1,50.39,93.0,33.6
444,2024-11-10 15:50:37,26.76,28.1,50.39,93.0,33.6
445,2024-11-10 15:50:37,26.76,28.1,50.39,93.0,33.6
446,2024-11-10 15:50:37,26.76,28.1,50.39,93.0,33.6
447,2024-11-10 15:50:37,26.76,28.1,50.39,93.0,33.3
448,2024-11-10 15:50:37,26.76,28.1,50.39,93.0,33.3
449,2024-11-10 15:50:38,27.78,28.1,50.39,93.0,33.3
450,2024-11-10 15:50:38,27.78,28.1,50.39,93.0,33.3
451,2024-11-10 15:50:38,27.78,28.1,51.41,93.0,33.3
452,2024-11-10 15:50:38,27.78,28.1,51.41,93.0,33.3
453,2024-11-10 15:50:42,27.78,28.1,51.41,93.0,33.3
454,2024-11-10 15:50:42,27.78,28.1,51.41,93.0,33.3
455,2024-11-10 15:50:42,27.78,28.1,51.41,93.0,33.3
456,2024-11-10 15:50:42,27.78,28.1,51.41,93.0,33.3
457,2024-11-10 15:50:42,27.78,28.1,51.41,93.0,33.7
458,2024-11-10 15:50:42,27.78,28.1,51.41,93.0,33.7
459,2024-11-10 15:50:43,24.29,28.1,51.41,93.0,33.7
460,2024-11-10 15:50:43,24.29,28.1,51.41,93.0,33.7
461,2024-11-10 15:50:43,24.29,28.1,49.01,93.0,33.7
462,2024-11-10 15:50:43,24.29,28.1,49.01,93.0,33.7
463,2024-11-10 15:50:47,24.29,28.0,49.01,93.0,33.7
464,2024-11-10 15:50:47,24.29,28.0,49.01,93.0,33.7
465,2024-11-10 15:50:47,24.29,28.0,49.01,93.0,33.7
466,2024-11-10 15:50:47,24.29,28.0,49.01,93.0,33.7
467,2024-11-10 15:50:47,24.29,28.0,49.01,93.0,33.8
468,2024-11-10 15:50:47,24.29,28.0,49.01,93.0,33.8
469,2024-11-10 15:50:48,24.04,28.0,49.01,93.0,33.8
470,2024-11-10 15:50:48,24.04,28.0,49.01,93.0,33.8
471,2024-11-10 15:50:48,24.04,28.0,49.18,93.0,33.8
472,2024-11-10 15:50:48,24.04,28.0,49.18,93.0,33.8
473,2024-11-10 15:50:52,24.04,28.1,49.18,93.0,33.8
474,2024-11-10 15:50:52,24.04,28.1,49.18,93.0,33.8
475,2024-11-10 15:50:52,24.04,28.1,49.18,93.0,33.8
476,2024-11-10 15:50:52,24.04,28.1,49.18,93.0,33.8
477,2024-11-10 15:50:52,24.04,28.1,49.18,93.0,33.3
478,2024-11-10 15:50:52,24.04,28.1,49.18,93.0,33.3
479,2024-11-10 15:50:53,28.4,28.1,49.18,93.0,33.3
480,2024-11-10 15:50:53,28.4,28.1,49.18,93.0,33.3
481,2024-11-10 15:50:53,28.4,28.1,50.76,93.0,33.3
482,2024-11-10 15:50:53,28.4,28.1,50.76,93.0,33.3
483,2024-11-10 15:50:57,28.4,28.0,50.76,93.0,33.3
484,2024-11-10 15:50:57,28.4,28.0,50.76,93.0,33.3
485,2024-11-10 15:50:57,28.4,28.0,50.76,93.0,33.3
486,2024-11-10 15:50:57,28.4,28.0,50.76,93.0,33.3
487,2024-11-10 15:50:57,28.4,28.0,50.76,93.0,34.2
488,2024-11-10 15:50:57,28.4,28.0,50.76,93.0,34.2
489,2024-11-10 15:50:58,29.53,28.0,50.76,93.0,34.2
490,2024-11-10 15:50:58,29.53,28.0,50.76,93.0,34.2
491,2024-11-10 15:50:58,29.53,28.0,48.24,93.0,34.2
492,2024-11-10 15:50:58,29.53,28.0,48.24,93.0,34.2
493,2024-11-10 15:51:02,29.53,28.0,48.24,93.0,34.2
494,2024-11-10 15:51:02,29.53,28.0,48.24,93.0,34.2
495,2024-11-10 15:51:02,29.53,28.0,48.24,93.0,34.2
496,2024-11-10 15:51:02,29.53,28.0,48.24,93.0,34.2
497,2024-11-10 15:51:02,29.53,28.0,48.24,93.0,35.1
498,2024-11-10 15:51:02,29.53,28.0,48.24,93.0,35.1
499,2024-11-10 15:51:04,25.56,28.0,48.24,93.0,35.1
500,2024-11-10 15:51:04,25.56,28.0,48.24,93.0,35.1
501,2024-11-10 15:51:04,25.56,28.0,51.06,93.0,35.1
502,2024-11-10 15:51:04,25.56,28.0,51.06,93.0,35.1
503,2024-11-10 15:51:07,25.56,28.0,51.06,93.0,35.1
504,2024-11-10 15:51:07,25.56,28.0,51.06,93.0,35.1
505,2024-11-10 15:51:07,25.56,28.0,51.06,93.0,35.1
506,2024-11-10 15:51:07,25.56,28.0,51.06,93.0,35.1
507,2024-11-10 15:51:07,25.56,28.0,51.06,93.0,34.9
508,2024-11-10 15:51:07,25.56,28.0,51.06,93.0,34.9
509,2024-11-10 15:51:09,29.91,28.0,51.06,93.0,34.9
510,2024-11-10 15:51:09,29.91,28.0,51.06,93.0,34.9
511,2024-11-10 15:51:09,29.91,28.0,51.52,93.0,34.9
512,2024-11-10 15:51:09,29.91,28.0,51.52,93.0,34.9
513,2024-11-10 15:51:12,29.91,28.0,51.52,93.0,34.9
514,2024-11-10 15:51:12,29.91,28.0,51.52,93.0,34.9
515,2024-11-10 15:51:12,29.91,28.0,51.52,93.0,34.9
516,2024-11-10 15:51:12,29.91,28.0,51.52,93.0,34.9
517,2024-11-10 15:51:12,29.91,28.0,51.52,93.0,34.8
518,2024-11-10 15:51:12,29.91,28.0,51.52,93.0,34.8
519,2024-11-10 15:51:14,21.16,28.0,51.52,93.0,34.8
520,2024-11-10 15:51:14,21.16,28.0,51.52,93.0,34.8
521,2024-11-10 15:51:14,21.16,28.0,51.49,93.0,34.8
522,2024-11-10 15:51:14,21.16,28.0,51.49,93.0,34.8
523,2024-11-10 15:51:17,21.16,28.0,51.49,93.0,34.8
524,2024-11-10 15:51:17,21.16,28.0,51.49,93.0,34.8
525,2024-11-10 15:51:17,21.16,28.0,51.49,93.0,34.8
526,2024-11-10 15:51:17,21.16,28.0,51.49,93.0,34.8
527,2024-11-10 15:51:17,21.16,28.0,51.49,93.0,35.1
528,2024-11-10 15:51:17,21.16,28.0,51.49,93.0,35.1
529,2024-11-10 15:51:19,22.73,28.0,51.49,93.0,35.1
530,2024-11-10 15:51:19,22.73,28.0,51.49,93.0,35.1
531,2024-11-10 15:51:19,22.73,28.0,48.72,93.0,35.1
532,2024-11-10 15:51:19,22.73,28.0,48.72,93.0,35.1
533,2024-11-10 15:51:22,22.73,28.0,48.72,93.0,35.1
534,2024-11-10 15:51:22,22.73,28.0,48.72,93.0,35.1
535,2024-11-10 15:51:22,22.73,28.0,48.72,93.0,35.1
536,2024-11-10 15:51:22,22.73,28.0,48.72,93.0,35.1
537,2024-11-10 15:51:22,22.73,28.0,48.72,93.0,34.5
538,2024-11-10 15:51:22,22.73,28.0,48.72,93.0,34.5
539,2024-11-10 15:51:25,29.71,28.0,48.72,93.0,34.5
540,2024-11-10 15:51:25,29.71,28.0,48.72,93.0,34.5
541,2024-11-10 15:51:25,29.71,28.0,51.76,93.0,34.5
542,2024-11-10 15:51:25,29.71,28.0,51.76,93.0,34.5
543,2024-11-10 15:51:27,29.71,28.0,51.76,93.0,34.5
544,2024-11-10 15:51:27,29.71,28.0,51.76,93.0,34.5
545,2024-11-10 15:51:27,29.71,28.0,51.76,93.0,34.5
546,2024-11-10 15:51:27,29.71,28.0,51.76,93.0,34.5
547,2024-11-10 15:51:27,29.71,28.0,51.76,93.0,34.8
548,2024-11-10 15:51:27,29.71,28.0,51.76,93.0,34.8
549,2024-11-10 15:51:30,23.06,28.0,51.76,93.0,34.8
550,2024-11-10 15:51:30,23.06,28.0,51.76,93.0,34.8
551,2024-11-10 15:51:30,23.06,28.0,51.0,93.0,34.8
552,2024-11-10 15:51:30,23.06,28.0,51.0,93.0,34.8
553,2024-11-10 15:51:32,23.06,28.0,51.0,93.0,34.8
554,2024-11-10 15:51:32,23.06,28.0,51.0,93.0,34.8
555,2024-11-10 15:51:32,23.06,28.0,51.0,93.0,34.8
556,2024-11-10 15:51:32,23.06,28.0,51.0,93.0,34.8
557,2024-11-10 15:51:32,23.06,28.0,51.0,93.0,34.9
558,2024-11-10 15:51:32,23.06,28.0,51.0,93.0,34.9
559,2024-11-10 15:51:35,21.44,28.0,51.0,93.0,34.9
560,2024-11-10 15:51:35,21.44,28.0,51.0,93.0,34.9
561,2024-11-10 15:51:35,21.44,28.0,50.9,93.0,34.9
562,2024-11-10 15:51:35,21.44,28.0,50.9,93.0,34.9
563,2024-11-10 15:51:37,21.44,28.0,50.9,93.0,34.9
564,2024-11-10 15:51:37,21.44,28.0,50.9,93.0,34.9
565,2024-11-10 15:51:38,21.44,28.0,50.9,93.0,34.9
566,2024-11-10 15:51:38,21.44,28.0,50.9,93.0,34.9
567,2024-11-10 15:51:38,21.44,28.0,50.9,93.0,34.8
568,2024-11-10 15:51:38,21.44,28.0,50.9,93.0,34.8
569,2024-11-10 15:51:40,23.22,28.0,50.9,93.0,34.8
570,2024-11-10 15:51:40,23.22,28.0,50.9,93.0,34.8
571,2024-11-10 15:51:40,23.22,28.0,50.35,93.0,34.8
572,2024-11-10 15:51:40,23.22,28.0,50.35,93.0,34.8
573,2024-11-10 15:51:43,23.22,28.0,50.35,93.0,34.8
574,2024-11-10 15:51:43,23.22,28.0,50.35,93.0,34.8
575,2024-11-10 15:51:43,23.22,28.0,50.35,93.0,34.8
576,2024-11-10 15:51:43,23.22,28.0,50.35,93.0,34.8
577,2024-11-10 15:51:43,23.22,28.0,50.35,93.0,34.4
578,2024-11-10 15:51:43,23.22,28.0,50.35,93.0,34.4
579,2024-11-10 15:51:45,28.0,28.0,50.35,93.0,34.4
580,2024-11-10 15:51:45,28.0,28.0,50.35,93.0,34.4
581,2024-11-10 15:51:45,28.0,28.0,93.0,93.0,34.4
582,2024-11-10 15:51:45,28.0,28.0,93.0,93.0,34.4
583,2024-11-10 15:51:48,28.0,28.0,93.0,93.0,34.4
584,2024-11-10 15:51:48,28.0,28.0,93.0,93.0,34.4
585,2024-11-10 15:51:48,28.0,28.0,93.0,94.0,34.4
586,2024-11-10 15:51:48,28.0,28.0,93.0,94.0,34.4
587,2024-11-10 15:51:48,28.0,28.0,93.0,94.0,35.7
588,2024-11-10 15:51:48,28.0,28.0,93.0,94.0,35.7
589,2024-11-10 15:51:50,28.1,28.0,93.0,94.0,35.7
590,2024-11-10 15:51:50,28.1,28.0,93.0,94.0,35.7
591,2024-11-10 15:51:50,28.1,28.0,94.0,94.0,35.7
592,2024-11-10 15:51:50,28.1,28.0,94.0,94.0,35.7
593,2024-11-10 15:51:53,28.1,28.2,94.0,94.0,35.7
594,2024-11-10 15:51:53,28.1,28.2,94.0,94.0,35.7
595,2024-11-10 15:51:53,28.1,28.2,94.0,94.0,35.7
596,2024-11-10 15:51:53,28.1,28.2,94.0,94.0,35.7
597,2024-11-10 15:51:53,28.1,28.2,94.0,94.0,33.6
598,2024-11-10 15:51:53,28.1,28.2,94.0,94.0,33.6
599,2024-11-10 15:51:55,28.5,28.2,94.0,94.0,33.6
600,2024-11-10 15:51:55,28.5,28.2,94.0,94.0,33.6
601,2024-11-10 15:51:56,28.5,28.2,94.0,94.0,33.6
602,2024-11-10 15:51:56,28.5,28.2,94.0,94.0,33.6
603,2024-11-10 15:51:58,28.5,28.5,94.0,94.0,33.6
604,2024-11-10 15:51:58,28.5,28.5,94.0,94.0,33.6
605,2024-11-10 15:51:58,28.5,28.5,94.0,94.0,33.6
606,2024-11-10 15:51:58,28.5,28.5,94.0,94.0,33.6
607,2024-11-10 15:51:58,28.5,28.5,94.0,94.0,33.3
608,2024-11-10 15:51:58,28.5,28.5,94.0,94.0,33.3
609,2024-11-10 15:52:01,28.5,28.5,94.0,94.0,33.3
610,2024-11-10 15:52:01,28.5,28.5,94.0,94.0,33.3
611,2024-11-10 15:52:01,28.5,28.5,94.0,94.0,33.3
612,2024-11-10 15:52:01,28.5,28.5,94.0,94.0,33.3
613,2024-11-10 15:52:03,28.5,28.5,94.0,94.0,33.3
614,2024-11-10 15:52:03,28.5,28.5,94.0,94.0,33.3
615,2024-11-10 15:52:03,28.5,28.5,94.0,94.0,33.3
616,2024-11-10 15:52:03,28.5,28.5,94.0,94.0,33.3
617,2024-11-10 15:52:03,28.5,28.5,94.0,94.0,33.0
618,2024-11-10 15:52:03,28.5,28.5,94.0,94.0,33.0
619,2024-11-10 15:52:06,28.5,28.5,94.0,94.0,33.0
620,2024-11-10 15:52:06,28.5,28.5,94.0,94.0,33.0
621,2024-11-10 15:52:06,28.5,28.5,94.0,94.0,33.0
622,2024-11-10 15:52:06,28.5,28.5,94.0,94.0,33.0
623,2024-11-10 15:52:08,28.5,28.5,94.0,94.0,33.0
624,2024-11-10 15:52:08,28.5,28.5,94.0,94.0,33.0
625,2024-11-10 15:52:08,28.5,28.5,94.0,94.0,33.0
626,2024-11-10 15:52:08,28.5,28.5,94.0,94.0,33.0
627,2024-11-10 15:52:08,28.5,28.5,94.0,94.0,34.4
628,2024-11-10 15:52:08,28.5,28.5,94.0,94.0,34.4
629,2024-11-10 15:52:11,28.5,28.5,94.0,94.0,34.4
630,2024-11-10 15:52:11,28.5,28.5,94.0,94.0,34.4
631,2024-11-10 15:52:11,28.5,28.5,94.0,94.0,34.4
632,2024-11-10 15:52:11,28.5,28.5,94.0,94.0,34.4
633,2024-11-10 15:52:13,28.5,28.5,94.0,94.0,34.4
634,2024-11-10 15:52:13,28.5,28.5,94.0,94.0,34.4
635,2024-11-10 15:52:13,28.5,28.5,94.0,94.0,34.4
636,2024-11-10 15:52:13,28.5,28.5,94.0,94.0,34.4
637,2024-11-10 15:52:13,28.5,28.5,94.0,94.0,34.5
638,2024-11-10 15:52:13,28.5,28.5,94.0,94.0,34.5
639,2024-11-10 15:52:16,28.5,28.5,94.0,94.0,34.5
640,2024-11-10 15:52:16,28.5,28.5,94.0,94.0,34.5
641,2024-11-10 15:52:16,28.5,28.5,94.0,94.0,34.5
642,2024-11-10 15:52:16,28.5,28.5,94.0,94.0,34.5
643,2024-11-10 15:52:18,28.5,28.5,94.0,94.0,34.5
644,2024-11-10 15:52:18,28.5,28.5,94.0,94.0,34.5
645,2024-11-10 15:52:18,28.5,28.5,94.0,94.0,34.5
646,2024-11-10 15:52:18,28.5,28.5,94.0,94.0,34.5
647,2024-11-10 15:52:18,28.5,28.5,94.0,94.0,34.9
648,2024-11-10 15:52:18,28.5,28.5,94.0,94.0,34.9
649,2024-11-10 15:52:21,28.5,28.5,94.0,94.0,34.9
650,2024-11-10 15:52:21,28.5,28.5,94.0,94.0,34.9
651,2024-11-10 15:52:21,28.5,28.5,94.0,94.0,34.9
652,2024-11-10 15:52:21,28.5,28.5,94.0,94.0,34.9
653,2024-11-10 15:52:23,28.5,28.5,94.0,94.0,34.9
654,2024-11-10 15:52:23,28.5,28.5,94.0,94.0,34.9
655,2024-11-10 15:52:23,28.5,28.5,94.0,94.0,34.9
656,2024-11-10 15:52:23,28.5,28.5,94.0,94.0,34.9
657,2024-11-10 15:52:23,28.5,28.5,94.0,94.0,35.1
658,2024-11-10 15:52:23,28.5,28.5,94.0,94.0,35.1
659,2024-11-10 15:52:26,28.5,28.5,94.0,94.0,35.1
660,2024-11-10 15:52:26,28.5,28.5,94.0,94.0,35.1
661,2024-11-10 15:52:26,28.5,28.5,94.0,94.0,35.1
662,2024-11-10 15:52:26,28.5,28.5,94.0,94.0,35.1
663,2024-11-10 15:52:28,28.5,28.5,94.0,94.0,35.1
664,2024-11-10 15:52:28,28.5,28.5,94.0,94.0,35.1
665,2024-11-10 15:52:28,28.5,28.5,94.0,94.0,35.1
666,2024-11-10 15:52:28,28.5,28.5,94.0,94.0,35.1
667,2024-11-10 15:52:28,28.5,28.5,94.0,94.0,35.4
